draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1983,6,21,Bos,Paul,Atkins,,Houston Baptist,N
1983,6,22,LAL,Mark,Steele,,Colorado State,N
1983,6,23,PHI,Sedale,Threatt,ThreaSe01,West Virginia Tech,N
1983,7,1,HOU,Brian,Kellerman,,Idaho,N
1983,7,2,Ind,Tony,Brown,,Indiana,N
1983,7,3,CLE,John,Columbo,,John Carroll,N
1983,7,4,SDC,Dan,Evans,,Oregon State,N
1983,7,5,Chi,Jacque,Hill,,USC,N
1983,7,6,GSW,Peter,Williams,,Utah,N
1983,7,7,UTA,Joe,Kazanowski,,Victoria (Canada),N
1983,7,8,Det,Rob,Gonzalez,,Colorado,N
1983,7,9,DAL,Terrell,Schlundt,,Marquette,N
1983,7,10,WA1,Danny,Womack,,Winston-Salem,N
1983,7,11,Atl,Lex,Drum,,Alabama-Birmingham,N
1983,7,12,NYK,Desi,Barimore,,Fresno State,N
1983,7,13,KCK,Dane,Suttle,suttlda01,Pepperdine,N
1983,7,14,Den,Maurice,McDaniel,,Catawba,N
1983,7,15,POR,Paul,Little,,Penn,N
1983,7,16,Sea,Tony,Gattis,,Mercer,N
1983,7,17,NJN,Keith,Bennett,,Sacred Heart,N
1983,7,18,Mil,Anthony,Hicks,,Xavier (OH),N
1983,7,19,SAS,Keith,Williams,,Panhandle State,N
1983,7,20,PHO,Fred,Brown,,Virginia Commonwealth,N
1983,7,21,Bos,Roy,Jackson,,Providence,N
1983,7,22,LAL,Ricky,Mixon,,Cal State-Fullerton,N
1983,7,23,PHI,Tony,Bruin,,Syracuse,N
1983,8,1,HOU,Jeff,Bolding,,Arkansas State,N
1983,8,2,Ind,Ray,McCallum,,Ball State,N
1983,8,3,CLE,Larry,Tucker,,Lewis (IL),N
1983,8,4,SDC,Mark,Gannon,,Iowa,N
1983,8,5,Chi,Terry,Bradley,,Chicago State,N
1983,8,6,UTA,Michael,McCombs,,Santa Fe,N
1983,8,7,GSW,Doug,Harris,,Central Washington,N
1983,8,8,Det,George,Wenzel,,Augustana,N
1983,8,9,DAL,Bill,Sadler,,Pepperdine,N
1983,8,10,WA1,Bernard,Perry,,Howard,N
1983,8,11,Atl,George,Thomas,,Georgia Tech,N
1983,8,12,NYK,Mike,Lang,,Penn State,N
1983,8,13,Den,Cliff,Tribus,,Davidson,N
1983,8,14,KCK,Preston,Neumayr,,Cal State-Davis,N
1983,8,15,POR,Frank,Smith,,Arizona,N
1983,8,16,Sea,Ray,Smith,,Armstrong State,N
1983,8,17,NJN,Joe,Myers,,Duquesne,N
1983,8,18,Mil,Brett,Burkholder,,DePaul,N
1983,8,19,PHO,Mike,Mulquin,,Villanova,N
1983,8,20,SAS,Norville,Brown,,Oklahoma Christian,N
1983,8,21,Bos,Trent,Johnson,,Pittsburgh,N
1983,8,22,PHI,Gordon,Austin,,American,N
1983,9,1,HOU,James,Campbell,,Oklahoma City,N
1983,9,2,Ind,Lynn,Mitchem,,Butler,N
1983,9,3,CLE,Joe,Brown,,Georgia State,N
1983,9,4,SDC,David,Maxwell,,Fordham,N
1983,9,5,Chi,Ray,Orange,,Oklahoma Christian,N
1983,9,6,GSW,Greg,Goorjiam,,Loyola Marymount,N
1983,9,7,UTA,Ron,Webb,,Oklahoma Christian,N
1983,9,8,Det,Marlow,McLain,,Eastern Michigan,N
1983,9,9,DAL,Sherrod,Arnold,,Chicago State,N
1983,9,10,WA1,Ricky,Moreland,,Maryland-Baltimore,N
1983,9,11,Atl,Wil,Kotchery,,Livingston State,N
1983,9,12,NYK,Charles,Jones,,Marshall,N
1983,9,13,KCK,Bernard,Hill,,Panhandle State,N
1983,9,14,Den,Bobby,Van Noy,,Catawba,N
1983,9,15,POR,Phil,Hopson,,Idaho,N
1983,9,16,Sea,Tony,Washington,,Hampton Institute,N
1983,9,17,NJN,Kevin,Black,,Rutgers,N
1983,9,18,Mil,Bill,Varner,,Notre Dame,N
1983,9,19,SAS,Gary,Gaspard,,St. Mary's (TX),N
1983,9,20,PHO,Joe,Dykstra,,Western Illinois,N
1983,9,21,Bos,John,Rice,,Massachusetts-Boston,N
1983,9,22,PHI,Charles,Fisher,,James Madison,N
1983,10,2,Ind,Mark,Smed,,Augustana (SD),N
1983,10,3,CLE,Jon,Hanley,,Xavier (OH),N
1983,10,4,SDC,Keith,Smith,,San Diego State,N
1983,10,5,Chi,Tom,Emma,,Duke,N
1983,10,6,UTA,Odell,Mosteller,,Auburn,N
1983,10,7,GSW,Michael,Zeno,,Long Beach State,N
1983,10,8,Det,Ike,Person,,Michigan,N
1983,10,9,DAL,Clyde,Corley,,Florida International,N
1983,10,10,WA1,Isiah,Singletary,,St. Louis,N
1983,10,11,Atl,Ronnie,Carr,,Western Carolina,N
1983,10,12,NYK,Bernard,Randolph,,DePaul,N
1983,10,13,Den,Cleveland,McCrae,,Catawba,N
1983,10,14,KCK,Aaron,Haskins,,Washington State,N
1983,10,15,POR,Russ,Christianson,,East Oregon State,N
1983,10,16,Sea,David,Binion,,North Carolina Central,N
1983,10,17,NJN,Rich,Simkus,,Princeton,N
1983,10,18,Mil,Bob,Kelly,,St. John's,N
1983,10,19,PHO,Bo,Overton,,Oklahoma,N
1983,10,20,SAS,Lamar,Heard,,Georgia,N
1983,10,21,Bos,Andy,Kupec,,Bentley,N
1984,1,1,HOU,Akeem,Olajuwon,OlajuHA01,Houston,N
1984,1,2,POR,Sam,Bowie,BowieSa01,Kentucky,N
1984,1,3,Chi,Michael,Jordan,JordaMi01,North Carolina,N
1984,1,4,DAL,Sam,Perkins,PerkiSa01,North Carolina,N
1984,1,5,PHI,Charles,Barkley,BarklCh01,Auburn,N
1984,1,6,WA1,Mel,Turpin,TurpiMe01,Kentucky,N
1984,1,7,SAS,Alvin,Robertson,RoberAl01,Arkansas,N
1984,1,8,LAC,Lancaster,Gordon,GordoLa01,Louisville,N
1984,1,9,KCK,Otis,Thorpe,ThorpOt01,Providence,N
1984,1,10,PHI,Leon,Wood,WoodLe01 ,Cal State-Fullerton,N
1984,1,11,Atl,Kevin,Willis,WilliKe01,Michigan State,N
1984,1,12,CLE,Tim,McCormick,McCorTi01,Michigan,N
1984,1,13,PHO,Jay,Humphries,HumphJa01,Colorado,N
1984,1,14,LAC,Michael,Cage,CageMi01 ,San Diego State,N
1984,1,15,DAL,Terence,Stansbury,StansTe01,Temple,N
1984,1,16,UTA,John,Stockton,StockJo01,Gonzaga,N
1984,1,17,NJN,Jeff,Turner,TurneJe01,Vanderbilt,N
1984,1,18,Ind,Vern,Fleming,FlemiVe01,Georgia,N
1984,1,19,POR,Bernard,Thompson,ThompBe01,Fresno State,N
1984,1,20,Det,Tony,Campbell,CampbTo01,Ohio State,N
1984,1,21,Mil,Kenny,Fields,FieldKe01,UCLA,N
1984,1,22,PHI,Tom,Sewell,SewelTo01,Lamar,N
1984,1,23,LAL,Earl,Jones,JonesEa01,District of Columbia,N
1984,1,24,Bos,Michael,Young,YoungMi01,Houston,N
1984,2,1,Ind,Devin,Durrant,DURREDE01,Brigham Young,N
1984,2,2,POR,Victor,Fleming,,Xavier (OH),N
1984,2,3,CLE,Ron,Anderson,AnderRo01,Fresno State,N
1984,2,4,Sea,Cory,Blackwell,BlackCo01,Wisconsin,N
1984,2,5,Ind,Stuart,Gray,GraySt01 ,UCLA,N
1984,2,6,GSW,Steve,Burtt,BurttSt01,Iona,N
1984,2,7,GSW,Jay,Murphy,MurphJa01,Boston College,N
1984,2,8,Det,Eric,Turner,,Michigan,N
1984,2,9,POR,Steve,Colter,ColteSt01,New Mexico State,N
1984,2,10,WA1,Tony,Costner,,St. Joseph's,N
1984,2,11,GSW,Othell,Wilson,WilsoOt01,Virginia,N
1984,2,12,PHO,Charles,Jones,JonesCh03,Louisville,N
1984,2,13,Chi,Ben,Coleman,ColemBe01,Maryland,N
1984,2,14,DAL,Charles,Sitton,SittoCh01,Oregon State,N
1984,2,15,Sea,Danny,Young,YoungDa01,Wake Forest,N
1984,2,16,DAL,Anthony,Teachey,,Wake Forest,N
1984,2,17,DAL,Tom,Sluby,SlubyTo01,Notre Dame,N
1984,2,18,Den,Willie,White,WhiteWi01,Tennessee-Chattanooga,N
1984,2,19,Chi,Greg,Wiltjer,,Victoria (Canada),N
1984,2,20,WA1,Fred,Raynolds,,Texas-El Paso,N
1984,2,21,GSW,Gary,Plummer,PlummGa01,Boston U,N
1984,2,22,POR,Jerome,Kersey,KerseJe01,Longwood (VA),N
1984,2,23,Bos,Ronnie,Williams,,Florida,N
1984,3,1,PHI,James,Banks,,Georgia,N
1984,3,2,Chi,Tim,Dillon,,Northern Illinois,N
1984,3,3,CLE,Ben,McDonald,McDonBe01,California-Irvine,N
1984,3,4,HOU,Jim,Petersen,PeterJi01,Minnesota,N
1984,3,5,Sea,Terry,Williams,,Alabama,N
1984,3,6,WA1,Ricky,Ross,,Tulsa,N
1984,3,7,KCK,Roosevelt,Chapman,,Dayton,N
1984,3,8,GSW,Lewis,Jackson,,Alabama State,N
1984,3,9,KCK,Jeff,Allen,,St. John's,N
1984,3,10,SAS,Jeff,Binion,,North Carolina A&T,N
1984,3,11,Atl,Bobby,Parks,,Memphis State,N
1984,3,12,PHO,Murray,Jarman,,Clemson,N
1984,3,13,CLE,Leonard,Mitchell,,Louisiana State,N
1984,3,14,DAL,Jeff,Cross,CrossJe01,Maine,N
1984,3,15,UTA,David,Pope,PopeDa01 ,Norfolk State,N
1984,3,16,NJN,Yommy,Sangodeyi,,Sam Houston State,N
1984,3,17,NYK,Curtis,Green,,Southern Mississippi,N
1984,3,18,POR,Tim,Kearney,,West Virginia,N
1984,3,19,Det,Kevin,Springman,,St. Joseph's,N
1984,3,20,Mil,Vernon,Delancy,,Florida,N
1984,3,21,PHI,Butch,Graves,GraveBu01,Yale,N
1984,3,22,LAL,George,Singleton,,Furman,N
1984,3,23,Bos,Rick,Carlisle,CarliRi01,Virginia,N
1984,4,1,Ind,Ralph,Jackson,JacksRa01,UCLA,N
1984,4,2,Chi,Melvin,Johnson,,North Carolina-Charlotte,N
1984,4,3,CLE,Art,Aaron,,Northwestern,N
1984,4,4,HOU,Willie,Jackson,,Centenary,N
1984,4,5,LAC,Marc,Glass,,Montana,N
1984,4,6,WA1,Jim,Grandholm,GrandJi01,South Florida,N
1984,4,7,Chi,Mark,Halsel,,Northeastern,N
1984,4,8,SAS,John,Devereaux,,Ohio,N
1984,4,9,Den,Karl,Tilleman,,Calgary (Canada),N
1984,4,10,KCK,Carl,Henry,HenryCa01,Kansas,N
1984,4,11,Atl,Dickie,Beal,,Kentucky,N
1984,4,12,PHO,Jeff,Collins,,Nevada-Las Vegas,N
1984,4,13,Sea,Jeff,Jenkins,,Xavier (OH),N
1984,4,14,DAL,John,Horrocks,,North Texas State,N
1984,4,15,NJN,Hank,Cornley,,Illinois State,N
1984,4,16,UTA,Jim,Rowinski,,Purdue,N
1984,4,17,NYK,Bob,Thornton,ThornBo01,California-Irvine,N
1984,4,18,POR,Brett,Applegate,,Brigham Young,N
1984,4,19,Det,Phillip,Smith,,New Mexico,N
1984,4,20,SAS,Ozell,Jones,JonesOz01,Cal State-Fullerton,N
1984,4,21,PHI,Earl,Harrison,,Morehead State,N
1984,4,22,LAL,John,Revelli,,Stanford,N
1984,4,23,Bos,Kevin,Mullin,,Princeton,N
1984,5,1,Ind,Gene,Smith,,Georgetown,N
1984,5,2,Chi,Lamont,Robinson,,Lamar,N
1984,5,3,CLE,Vince,Hinchen,,Boise State,N
1984,5,4,HOU,Al,McClain,,New Hampshire,N
1984,5,5,LAC,Alonza,Allen,AllenAl01,SW Louisiana,N
1984,5,6,WA1,Cohn,Irish,,Bowling Green,N
1984,5,7,SAS,Eric,Richardson,,Alabama,N
1984,5,8,GSW,Steve,Bartek,,Doane,N
1984,5,9,KCK,Jim,Foster,,South Carolina,N
1984,5,10,Den,Prince,Bridges,,Missouri,N
1984,5,11,Atl,Terry,Martin,,NE Louisiana,N
1984,5,12,PHO,Bill,Flye,,Richmond,N
1984,5,13,Sea,Elv,Parsquale,,Victoria (Canada),N
1984,5,14,DAL,Dave,Williams,,Illinois-Chicago,N
1984,5,15,UTA,Marcus,Gaither,,Fairleigh Dickinson,N
1984,5,16,NJN,Michael,Gerren,,South Alabama,N
1984,5,17,GSW,Scott,McCollum,,Pepperdine,N
1984,5,18,POR,Mike,Whitmarsh,,San Diego,N
1984,5,19,Det,Rick,Doyle,,Texas-San Antonio,N
1984,5,20,Mil,Ernie,Floyd,,Holy Cross,N
1984,5,21,PHI,Dan,Federman,,Tennessee,N
1984,5,22,LAL,Lance,Berwald,,North Dakota State,N
1984,5,23,Bos,Todd,Orlando,,Bentley,N
1984,6,1,Ind,Clyde,Vaughn,,Pittsburgh,N
1984,6,2,Chi,Jeff,Tipton,,Morehead State,N
1984,6,3,CLE,Matt,Doherty,,North Carolina,N
1984,6,4,Mil,McKinley,Singleton,SinglMc01,Alabama-Birmingham,N
1984,6,5,LAC,Phillip,Haynes,,Memphis State,N
1984,6,6,WA1,Blaise,Bugajeski,,Illinois Wesleyan,N
1984,6,7,GSW,Tony,Martin,,Wyoming,N
1984,6,8,SAS,Dion,Brown,,SW Louisiana,N
1984,6,9,Den,Willie,Burton,,Tennessee,N
1984,6,10,KCK,Bruce,Vanley,,Tulsa,N
1984,6,11,Atl,Jim,Master,MasteJi01,Kentucky,N
1984,6,12,PHO,Herman,Veal,,Maryland,N
1984,6,13,Sea,Graylin,Warner,,SW Louisiana,N
1984,6,14,DAL,LaVerne,Evans,,Marshall,N
1984,6,15,NJN,Oscar,Schmidt,,None (Brazil),N
1984,6,16,UTA,Chris,Harrison,,West Virginia Wesleyan,N
1984,6,17,NYK,Eddie,Wilkins,WilkiEd01,Gardner-Webb,N
1984,6,18,POR,Lance,Ball,,Western Oregon,N
1984,6,19,Det,Rennie,Bailey,,Louisiana Tech,N
1984,6,20,Mil,Mike,Reddick,,Stetson,N
1984,6,21,PHI,Gary,Springer,,Iona,N
1984,6,22,LAL,Keith,Jones,,Stanford,N
1984,6,23,Bos,Steve,Carfino,,Iowa,N
1984,7,1,Ind,Kenton,Edelin,EdeliKe01,Virginia,N
1984,7,2,Chi,Butch,Hays,,California,N
1984,7,3,CLE,Joe,Jakubick,,Akron,N
1984,7,4,HOU,Joedy,Gardner,,Cal State-Long Beach,N
1984,7,5,LAC,David,Brantley,,Oregon,N
1984,7,6,WA1,Tim,Garrett,,New Mexico,N
1984,7,7,SAS,Michael,Pitts,,California,N
1984,7,8,GSW,Cliff,Higgins,,Cal State-Northridge,N
1984,7,9,KCK,Chip,Harris,,Robert Morris,N
1984,7,10,Den,Mark,Simpson,,Catawba,N
1984,7,11,Atl,Vince,Martello,,Florida State,N
1984,7,12,PHO,Raymond,Crenshaw,,Oklahoma State,N
1984,7,13,Sea,Gary,Gatewood,,Oregon,N
1984,7,14,DAL,George,Turner,,California-Irvine,N
1984,7,15,UTA,Bob,Evans,,Southern Utah State,N
1984,7,16,NJN,Sean,Kerins,,Syracuse,N
1984,7,17,NYK,Ken,Bannister,BanniKe01,St. Augustine,N
1984,7,18,POR,Victor,Anger,,Pepperdine,N
1984,7,19,Det,Barry,Francisco,,Bloomsburg State,N
1984,7,20,Mil,Tony,William,,Florida State,N
1984,7,21,PHI,Rich,Congo,,Drexel,N
1984,7,22,LAL,Richard,Haenisch,,Chaminade,N
1984,7,23,Bos,Mark,Van Valkenburg,,Framingham State,N
1984,8,1,Ind,Tom,Heitz,,Kentucky,N
1984,8,2,Chi,Brett,Crawford,,U.S. International,N
1984,8,3,CLE,Elliot,Beard,,Oberlin,N
1984,8,4,HOU,Greg,Wolff,,Angelo State,N
1984,8,5,LAC,Jim,McLoughlin,,Temple,N
1984,8,6,WA1,Darryl,Odom,,West Virginia Wesleyan,N
1984,8,7,GSW,Paul,Brozovich,,Nevada-Las Vegas,N
1984,8,8,SAS,Dan,Tarkanian,,Nevada-Las Vegas,N
1984,8,9,Den,Bill,Wendlandt,,Texas,N
1984,8,10,KCK,Nate,Rollins,,Fort Hays State,N
1984,8,11,Atl,Robert,Brown,,Long Island,N
1984,8,12,PHO,Mark,Fothergill,,Maryland,N
1984,8,13,Sea,Jerry,McMillan,,DePaul,N
1984,8,14,DAL,Leroy,Sutton,,Arkansas,N
1984,8,15,NJN,Chris,Winans,,Utah,N
1984,8,16,UTA,Eric,Booker,,Nevada-Las Vegas,N
1984,8,17,NYK,Ricky,Tunstall,,Youngstown State,N
1984,8,18,POR,Steve,Flint,,California-San Diego,N
1984,8,19,Det,Dale,Roberts,,Appalachian State,N
1984,8,20,Mil,Brad,Jergenson,,South Carolina,N
1984,8,21,PHI,Frank,Dobbs,,Villanova,N
1984,8,22,Bos,Champ,Godboldt,,Holy Cross,N
1984,9,1,Ind,Brian,Martin,MartiBr01,Kansas,N
1984,9,2,Chi,Calvin,Pierce,,Oklahoma,N
1984,9,3,CLE,John,Shimko,,Xavier (OH),N
1984,9,4,HOU,Bill,Coon,,Presbyterian,N
1984,9,5,LAC,Dave,Schultz,,Westmont,N
1984,9,6,WA1,Mike,Emanuel,,Pembroke State,N
1984,9,7,SAS,Melvin,Roseboro,,St. Mary's (TX),N
1984,9,8,GSW,Mitch,Arnold,,Fresno State,N
1984,9,9,KCK,Greg,Turner,,Auburn,N
1984,9,10,Den,Cecil,Exum,,North Carolina,N
1984,9,11,Atl,Fred,Brown,,Georgetown,N
1984,9,12,PHO,Buddy,Cox,,Bellarmine,N
1984,9,13,Sea,Mike,Williams,,Idaho State,N
1984,9,14,DAL,John,Tudor,,Louisiana State,N
1984,9,15,UTA,Kelly,Knight,,Kansas,N
1984,9,16,NJN,Billy,Ryan,,Princeton,N
1984,9,17,NYK,Marc,Marotta,,Marquette,N
1984,9,18,POR,Dennis,Black,,Portland,N
1984,9,19,Det,Ben,Tower,,Michigan State,N
1984,9,20,Mil,Edwin,Green,,Massachusetts,N
1984,9,21,PHI,Michael,Mitchell,,Drexel,N
1984,9,22,Bos,Joe,Dixon,,Merrimack,N
1984,10,1,Ind,Gary,Carver,,Western Kentucky,N
1984,10,2,Chi,Carl,Lewis,,Houston,N
1984,10,3,CLE,Darrell,Space,,NE Illinois,N
1984,10,4,HOU,Robert,Turner,,Canisius,N
1984,10,5,LAC,Dick,Mumma,,Penn State,N
1984,10,6,WA1,Glynn,Myrick,,Stetson,N
1984,10,7,GSW,Tim,Bell,,California-Riverside,N
1984,10,8,SAS,Frank,Rodriguez,,New Mexico State,N
1984,10,9,Den,Dexter,Bailey,,Xavier (OH),N
1984,10,10,KCK,Victor,Coleman,,NW Missouri State,N
1984,10,11,Atl,Doug,Mills,,Hofstra,N
1984,10,12,PHO,Ezra,Hill,,Liberty Baptist,N
1984,10,13,Sea,Greg,Brandon,,Creighton,N
1984,10,14,DAL,Napoleon,Johnson,,Grambling,N
1984,10,15,NJN,Phil,Jamison,,St. Peter's,N
1984,10,16,UTA,Mike,Curran,,Niagara,N
1984,10,17,NYK,Mike,Henderson,,C.W. Post,N
1984,10,18,POR,Randy,Dunn,,George Fox,N
1984,10,19,Det,Dan,Pelekoudas,,Michigan,N
1984,10,20,Mil,Mike,Toomer,,Florida A&M,N
1984,10,21,PHI,Martin,Clark,,Boston College,N
1984,10,22,Bos,Dan,Trant,,Clark,N
1985,1,1,NYK,Patrick,Ewing,EwingPa01,Georgetown,N
1985,1,2,Ind,Wayman,Tisdale,TisdaWa01,Oklahoma,N
1985,1,3,LAC,Benoit,Benjamin,BenjaBe01,Creighton,N
1985,1,4,Sea,Xavier,McDaniel,McDanXa01,Wichita State,N
1985,1,5,Atl,Jon,Koncak,KoncaJo01,Southern Methodist,N
1985,1,6,Sac,Joe,Kleine,KleinJo01,Arkansas,N
1985,1,7,GSW,Chris,Mullin,MulliCh01,St. John's,N
1985,1,8,DAL,Detlef,Schrempf,SchreDe01,Washington,N
1985,1,9,CLE,Charles,Oakley,OakleCh01,Virginia Union,N
1985,1,10,PHO,Ed,Pinckney,PinckEd01,Villanova,N
1985,1,11,Chi,Keith,Lee,LeeKe01  ,Memphis State,N
1985,1,12,WA1,Kenny,Green,GreenKe01,Wake Forest,N
1985,1,13,UTA,Karl,Malone,MalonKa01,Louisiana Tech,N
1985,1,14,SAS,Alfredrick,Hughes,HugheAl01,Loyola (IL),N
1985,1,15,Den,Blair,Rasmussen,RasmuBl01,Oregon,N
1985,1,16,DAL,Bill,Wennington,WenniBi01,St. John's,N
1985,1,17,DAL,Uwe,Blab,BlabUw01 ,Indiana,N
1985,1,18,Det,Joe,Dumars,DumarJo01,McNeese State,N
1985,1,19,HOU,Steve,Harris,HarriSt01,Tulsa,N
1985,1,20,Bos,Sam,Vincent,VinceSa01,Michigan State,N
1985,1,21,PHI,Terry,Catledge,CatleTe01,South Alabama,N
1985,1,22,Mil,Jerry,Reynolds,ReynoJe01,Louisiana State,N
1985,1,23,LAL,A.C.,Green,GreenAC01,Oregon State,N
1985,1,24,POR,Terry,Porter,PorteTe01,Wisconsin-Stevens Point,N
1985,2,1,POR,Mike,Smrek,SmrekMi01,Canisius,N
1985,2,2,Ind,Bill,Martin,MartiBi01,Georgetown,N
1985,2,3,Ind,Dwayne,McClain,McClaDw01,Villanova,N
1985,2,4,Chi,Ken,Johnson,JohnsKe02,Michigan State,N
1985,2,5,SAS,Mike,Brittain,BrittMi01,South Carolina,N
1985,2,6,CLE,Calvin,Duncan,,Virginia Commonwealth,N
1985,2,7,WA1,Manute,Bol,BolMa01  ,Bridgeport,N
1985,2,8,PHO,Nick,Vanos,VanosNi01,Santa Clara,N
1985,2,9,PHI,Greg,Stokes,StokeGr01,Iowa,N
1985,2,10,Chi,Aubrey,Sherrod,,Wichita State,N
1985,2,11,SAS,Tyrone,Corbin,CorbiTy01,DePaul,N
1985,2,12,NJN,Yvon,Joseph,JosepYv01,Georgia Tech,N
1985,2,13,UTA,Carey,Scurry,ScurrCa01,Long Island,N
1985,2,14,NJN,Fernando,Martin,MartiFe01,Madrid (Spain),N
1985,2,15,POR,George,Montgomery,,Illinois,N
1985,2,16,DAL,Mark,Acres,AcresMa01,Oral Roberts,N
1985,2,17,Atl,Lorenzo,Charles,CharlLo01,North Carolina State,N
1985,2,18,GSW,Bobby,Hurt,,Alabama,N
1985,2,19,Den,Barry,Stevens,SteveBa01,Iowa State,N
1985,2,20,PHI,Voise,Winters,WinteVo01,Bradley,N
1985,2,21,CLE,John,Williams,WilliHo01,Tulane,N
1985,2,22,Chi,Adrian,Branch,BrancAd01,Maryland,N
1985,2,23,NYK,Gerald,Wilkins,WilkiGe01,Tennessee-Chattanooga,N
1985,3,1,Ind,Kenny,Patterson,,DePaul,N
1985,3,2,GSW,Brad,Wright,WrighBr01,UCLA,N
1985,3,3,DAL,Leonard,Allen,,San Diego State,N
1985,3,4,Sac,Charles,Bradley,,South Florida,N
1985,3,5,LAC,Anicet,Lavodrama,,Houston Baptist,N
1985,3,6,Sea,Rolando,Lamb,,Virginia Commonwealth,N
1985,3,7,HOU,Sam,Mitchell,MitchSa01,Mercer,N
1985,3,8,CLE,Herb,Johnson,,Tulsa,N
1985,3,9,PHO,Jerry,Everett,,Lamar,N
1985,3,10,HOU,Michael,Payne,,Iowa,N
1985,3,11,WA1,Vernon,Moore,,Creighton,N
1985,3,12,Atl,Sedric,Toney,ToneySe01,Dayton,N
1985,3,13,Det,Andre,Goode,,Northwestern,N
1985,3,14,POR,Perry,Young,YoungPe01,Virginia Tech,N
1985,3,15,NJN,Nigel,Manuel,,UCLA,N
1985,3,16,DAL,Harold,Keeling,KeeliHa01,Santa Clara,N
1985,3,17,Det,Richie,Johnson,,Evansville,N
1985,3,18,WA1,Ken,Perry,,Southern Illinois,N
1985,3,19,Sac,Michael,Adams,AdamsMi01,Boston College,N
1985,3,20,PHI,Steve,Black,BlackSt01,La Salle,N
1985,3,21,Mil,Eugene,McDowell,,Florida,N
1985,3,22,Chi,Mike,Brown,BrownMi01,George Washington,N
1985,3,23,Bos,Andre,Battle,,Loyola (IL),N
1985,4,1,GSW,Luster,Goodwin,,Texas-El Paso,N
1985,4,2,Ind,Vince,Hamilton,,Clemson,N
1985,4,3,NYK,Fred,Cofield,CofieFr01,Eastern Michigan,N
1985,4,4,LAC,Jim,Deines,,Arizona State,N
1985,4,5,Sea,Alex,Stivrins,StivrAl01,Colorado,N
1985,4,6,Sac,Willie,Simmons,,Louisiana Tech,N
1985,4,7,Atl,Arvidas,Sabonis,SabonAr01,None (Soviet Union),N
1985,4,8,PHO,Granger,Hall,,Temple,N
1985,4,9,CLE,Mark,Davis,DavisMa02,Old Dominion,N
1985,4,10,Chi,Craig,Beard,,Samford,N
1985,4,11,WA1,Richie,Adams,,Nevada-Las Vegas,N
1985,4,12,SAS,Scott,Roth,RothSc01 ,Wisconsin,N
1985,4,13,UTA,Delaney,Rudd,RuddDe01 ,Wake Forest,N
1985,4,14,Atl,John,Battle,BattlJo01,Rutgers,N
1985,4,15,POR,Joe,Atkinson,,Oklahoma State,N
1985,4,16,DAL,Bubba,Jennings,,Texas Tech,N
1985,4,17,Det,Spud,Webb,WebbSp01 ,North Carolina State,N
1985,4,18,HOU,Mike,Brooks,,Tennessee,N
1985,4,19,Den,Pete,Williams,WilliPe01,Arizona,N
1985,4,20,PHI,Derrick,Gervin,GerviDe01,Texas-San Antonio,N
1985,4,21,Mil,Cozell,McQueen,McQueCo01,North Carolina State,N
1985,4,22,LAL,Dexter,Shouse,ShousDe01,South Alabama,N
1985,4,23,Bos,Cliff,Weber,,Liberty Baptist,N
1985,5,1,Ind,Kelvin,Johnson,,Richmond,N
1985,5,2,GSW,Greg,Cavener,,Missouri,N
1985,5,3,NYK,Mike,Schlegel,,Virginia Commonwealth,N
1985,5,4,Sea,Lou,Stefanovic,,Illinois State,N
1985,5,5,Sac,Bob,Lojewski,,St. Joseph's,N
1985,5,6,LAC,Wayne,Carlander,,USC,N
1985,5,7,Atl,Larry,Hampton,,Hampton Institute,N
1985,5,8,CLE,Gunther,Behnke,,None (West Germany),N
1985,5,9,PHO,Shawn,Campbell,,Weber State,N
1985,5,10,Chi,Reid,Gettys,,Houston,N
1985,5,11,WA1,Dean,Shaffer,,Florida State,N
1985,5,12,UTA,Ray,Hall,,Canisius,N
1985,5,13,SAS,Clayton,Olivier,,USC,N
1985,5,14,POR,James,Anderson,,Union (KY),N
1985,5,15,NJN,Kelly,Blaine,,South Alabama,N
1985,5,16,DAL,Tommy,Davis,,Minnesota,N
1985,5,17,Det,Mike,Lahm,,Murray State,N
1985,5,18,Ind,Ivan,Daniels,,Illinois-Chicago,N
1985,5,19,Den,Kenny,Brown,,Texas A&M,N
1985,5,20,PHI,Carl,Wright,,Southern Methodist,N
1985,5,21,Mil,Ray,Knight,,Providence,N
1985,5,22,LAL,Timo,Saarelainen,,Brigham Young,N
1985,5,23,Bos,Albert,Butts,,La Salle,N
1985,6,1,GSW,Gerald,Crosby,,Georgia,N
1985,6,2,Ind,Stu,Primus,,Boston College,N
1985,6,3,NYK,Kent,Lockhart,,Texas-El Paso,N
1985,6,4,Sac,Charles,Valentine,,Arkansas,N
1985,6,5,LAC,Malcolm,Thomas,,Missouri,N
1985,6,6,Sea,Earl,Walker,,Mercer,N
1985,6,7,Atl,Tony,Duckett,,Lafayette,N
1985,6,8,PHO,Charles,Rayne,,Temple,N
1985,6,9,CLE,Ricky,Johnson,,Illinois State,N
1985,6,10,Chi,Dan,Meagher,,Duke,N
1985,6,11,WA1,Matt,England,,Houston Baptist,N
1985,6,12,SAS,Chris,Harper,,Oregon,N
1985,6,13,UTA,Jim,Miller,,Virginia,N
1985,6,14,NJN,George,Almones,,SW Louisiana,N
1985,6,15,POR,Curtis,Moore,,Nebraska,N
